route,comparison_group,baseline_avg_fare,baseline_avg_distance,baseline_distance_2,baseline_num_carriers,baseline_hhi,baseline_hub_route,baseline_n_legacy_carriers,baseline_legacy_carrier_share,baseline_n_lcc_carriers,baseline_avg_delay,baseline_delay_15_rate,baseline_cancellation_rate,baseline_avg_scheduled_flights,baseline_avg_seat_capacity,baseline_load_factor,baseline_route_size
13296-15304,Control (Never-Treated Routes),171.69441489361697,1204,1204,1,10000,1,0,0,1,7.737478433259821,18.139715787395136,1.509735279159197,102,15642,90.28257256105357,14122
13303-10397,Treated (Future Entry Routes),189.60561436394164,594,594,3,6105.474225037925,1,2,92.58029890182479,0,8.342096370776748,14.226079908040978,0.8452340417710381,1630,225492,80.56383375019956,181665
13303-10599,Control (Never-Treated Routes),210.1116788321168,661,661,1,10000,1,0,0,0,6.782715984602359,11.840967415255287,1.144922098812036,164,8032,65.51294820717132,5262
13303-10693,Control (Never-Treated Routes),211.82891412052794,806,806,2,5084.598684101023,1,1,56.50379443482891,0,9.502156274015114,17.655182228256646,2.0952817262144654,254,21782,68.96520062436875,15022
13303-10821,Control (Never-Treated Routes),161.31087314662275,946,946,1,10000,1,1,100,0,7.849536494031366,15.405132975316565,0.9872919860249727,223,33446,81.24140405429647,27172
13303-10994,Control (Never-Treated Routes),240.71511627906975,489,489,1,10000,1,0,0,0,4.394675211815823,8.348019685019418,0.5388614927514299,131,6112,75.50719895287958,4615
13303-11057,Control (Never-Treated Routes),262.63401947619553,650,650,2,7503.967979710718,1,1,85.38338578846518,0,8.972873395434462,15.935673271584314,1.366067375104371,1082,126878,79.38413278897839,100721
13303-11066,Control (Never-Treated Routes),188.00190751445086,990,990,1,10000,1,0,0,0,12.415996282049935,22.620594935855536,0.5388614927514299,185,9232,75.11915077989602,6935
13303-11193,Treated (Future Entry Routes),261.0660162601626,948,948,1,10000,1,0,0,0,8.733262853682154,18.364833472325007,0.5388614927514299,183,9144,65.58398950131233,5997
13303-11278,Control (Never-Treated Routes),181.29856135401985,919,919,1,10000,1,1,100,0,7.403509864558039,13.684846723527128,1.3791976272052116,826,123930,75.71290244492859,93831
13303-11292,Treated (Future Entry Routes),244.76457493539758,1709,1709,2,8311.348406061692,1,2,100,0,14.992577309717921,28.69767003466977,0.5388614927514299,144,24861,86.27971521660433,21450
13303-11298,Control (Never-Treated Routes),255.5890376984127,1121,1121,1,10000,1,1,100,0,9.23165428338362,15.684928939673304,3.345514299404237,937,153675,83.94859280950057,129008
13303-11433,Treated (Future Entry Routes),212.00612230559636,1145,1145,2,5147.77609203627,1,2,100,0,8.05014355299845,13.031431511288389,0.8789975471731987,294,44455,78.27241030255314,34796
13303-11503,Control (Never-Treated Routes),476.6526315789473,1810,1810,1,10000,1,1,100,0,7.189547006687619,9.758276095275827,0.5388614927514299,12,2200,93.63636363636364,2060
13303-11624,Control (Never-Treated Routes),159.13408602150537,125,125,1,10000,1,0,0,0,4.505853595408,7.134073826043133,0.9445410059360141,491,21604,75.87020922051472,16391
13303-11953,Control (Never-Treated Routes),157.12719626168226,294,294,1,10000,1,0,0,0,7.621958046676607,11.852363781971404,2.9340710735897537,164,8182,67.86849181129308,5553
13303-11995,Control (Never-Treated Routes),165.7724060150376,710,710,1,10000,1,0,0,0,10.068334885475497,19.60676094376068,0.5388614927514299,132,6594,75.09857446163178,4952
13303-12264,Treated (Future Entry Routes),181.53745975666004,921,921,3,5429.3672793117685,1,2,73.88193858458378,0,6.838609367082836,12.780201900523085,3.333892548652051,314,37189,73.29317809029551,27257
13303-12266,Control (Never-Treated Routes),271.320748335442,964,964,3,4939.022435749453,1,2,98.68237368665964,0,9.8541157505933,17.771750078078774,0.66739619712161,779,114575,71.27383809731617,81662
13303-12339,Control (Never-Treated Routes),221.79091703056767,1020,1020,1,10000,1,0,0,0,8.19113100827162,19.571660908660643,0.9893119432018805,221,11050,76.60633484162896,8465
13303-12451,Control (Never-Treated Routes),175.62438133874238,335,335,1,10000,1,0,0,0,7.880974067924395,12.983445691814588,1.8399767343871178,535,26714,78.92865164333308,21085
13303-12478,Control (Never-Treated Routes),203.9418461151284,1089,1089,2,6008.45452370669,1,2,100,0,13.077020572640565,18.637224681054313,0.6590538004437377,836,146350,82.270584215920735,120403
13303-12889,Treated (Future Entry Routes),281.5295532646048,2174,2174,1,10000,1,1,100,0,13.435358909034765,27.492417165497024,1.4009304582686712,345,55999,83.58899266058323,46809
13303-12892,Control (Never-Treated Routes),290.7317306217643,2342,2342,2,8834.049215099316,1,2,100,0,10.596165547832376,20.89050774238463,0.6729097501240839,746,147062,85.65230991010594,125962
13303-12953,Treated (Future Entry Routes),203.21020098011928,1096,1096,2,6209.715524875755,1,2,100,0,11.62047848917157,20.06812581043063,1.0569962077773367,1538,222571,79.59437662588567,177154
13303-13204,Control (Never-Treated Routes),168.04127358490567,192,192,1,10000,1,1,100,0,8.55448953542325,13.986519116622297,0.5388614927514299,815,146748,85.3687954861395,125277
13303-13244,Control (Never-Treated Routes),211.47212765957448,859,859,1,10000,1,0,0,0,5.965004882145495,10.362671699671433,1.637762591652529,90,4470,65.1006711409396,2910
13303-13487,Control (Never-Treated Routes),276.19155818726,1501,1501,2,5025.2632037023195,1,2,100,0,7.751085468226079,17.8351991721989,0.5388614927514299,195,29247,71.86378090060519,21018
13303-13495,Control (Never-Treated Routes),197.29892504930964,675,675,1,10000,1,1,100,0,7.734295865135107,13.47973728249044,0.5388614927514299,366,54931,71.25302652418488,39140
13303-13930,Treated (Future Entry Routes),255.22226742717723,1197,1197,4,7974.11830477955,1,2,90.93308802943648,0,13.532865530837235,23.083055227853354,1.0173303922729613,1041,151723,82.39686797650982,125015
13303-13931,Control (Never-Treated Routes),189.39882352941177,802,802,1,10000,1,0,0,0,8.427642244782856,13.512854849854584,0.5388614927514299,182,9100,77.48351648351648,7051
13303-14100,Treated (Future Entry Routes),183.10798556549108,1013,1013,2,5035.883206927039,1,2,100,0,8.04957225856359,16.347767355774284,1.9907671188857314,544,89217,76.72640864409249,68453
13303-14107,Control (Never-Treated Routes),263.6521951219512,1972,1972,1,10000,1,1,100,0,8.163905981046593,15.271096608096341,0.5388614927514299,133,20183,83.84283803200714,16922
13303-14122,Control (Never-Treated Routes),207.5058878504673,1013,1013,1,10000,1,0,0,0,8.030126716832546,13.381464501072928,0.5388614927514299,184,9182,80.87562622522326,7426
13303-14193,Control (Never-Treated Routes),210.7885606060606,530,530,1,10000,1,0,0,0,9.344988183158208,13.670040801158182,1.7153320809867243,252,12402,77.18916303821965,9573
13303-14524,Control (Never-Treated Routes),183.99019230769233,825,825,1,10000,1,0,0,0,6.878435895576508,15.869387206386937,0.5388614927514299,91,4304,79.6003717472119,3426
13303-14679,Control (Never-Treated Routes),285.15147590361454,2267,2267,1,10000,1,1,100,0,6.60065811779873,14.75827609527583,0.5388614927514299,90,13496,83.350622406639,11249
13303-14730,Control (Never-Treated Routes),225.07932330827066,910,910,1,10000,1,0,0,0,10.606213673354286,22.637063974063707,0.5388614927514299,133,6644,65.15653220951233,4329
13303-14747,Control (Never-Treated Routes),306.3087658227846,2724,2724,1,10000,1,1,100,0,10.432300629876025,23.164073196725106,0.5388614927514299,92,16829,72.97522134410839,12281
13303-14771,Control (Never-Treated Routes),287.1808947368421,2585,2585,1,10000,1,1,100,0,13.484418801559414,23.402964739964474,0.5388614927514299,274,53406,86.63820544508107,46270
13303-15016,Control (Never-Treated Routes),224.24473880597023,1068,1068,1,10000,1,1,100,0,13.300313052236273,25.027427233992185,0.5388614927514299,163,26132,70.09796418184602,18318
13303-15249,Control (Never-Treated Routes),227.94367724867723,402,402,1,10000,1,0,0,0,9.097945293324793,18.144274269561343,1.957301209063487,278,13858,67.28965218646269,9325
13303-15304,Control (Never-Treated Routes),148.64935118434605,204,204,1,10000,1,1,100,0,9.376397159592818,16.47081432157552,0.5388614927514299,545,81846,75.95117659995601,62163
13303-15370,Control (Never-Treated Routes),244.79519999999997,1168,1168,1,10000,1,1,100,0,12.25364957079018,45.01468635168608,8.231169185059121,12,1800,54,972
13342-10397,Treated (Future Entry Routes),174.33695811914538,669,669,2,5638.322373617885,1,1,67.86508289398463,1,12.215876508727872,20.607888913901355,0.8452966306472421,976,139932,78.75325157933854,110201
13342-10821,Control (Never-Treated Routes),156.87937578027467,641,641,1,10000,1,0,0,1,12.784759044991311,27.26169606791605,1.323175218241626,254,36318,70.67294454540448,25667
13342-11057,Control (Never-Treated Routes),252.14378787878786,651,651,1,10000,1,0,0,0,16.27124635309285,18.418406814230075,2.8918026692220185,83,6557,82.46149153576332,5407
13342-11193,Control (Never-Treated Routes),330.9796262024056,318,318,2,5196.424774110709,0,0,0,0,9.162566271373551,11.009802346802081,4.242565196455134,182,9100,80.78021978021978,7351
13342-11298,Treated (Future Entry Routes),234.40906689795025,853,853,2,5502.096247206481,1,1,65.84449821241559,0,18.42924524528352,29.900859753450547,5.576644868066291,377,33471,82.73131964984614,27691
13342-11433,Control (Never-Treated Routes),283.29939535516826,237,237,4,6726.54329576466,1,1,80.56777289084366,0,11.672668956908273,16.314663365770777,1.3704623243522616,481,58366,81.41555014905938,47519
13342-11618,Control (Never-Treated Routes),248.53781990521327,725,725,1,10000,1,0,0,0,21.60558107526154,25.756092212331954,2.613550289431928,237,11850,86.84388185654008,10291
13342-12266,Control (Never-Treated Routes),364.9308090670159,984,984,2,5026.321681490133,1,0,0,0,20.158981839444248,30.05816075502208,0.9590295599783207,239,13166,88.56144614917211,11660
13342-13198,Control (Never-Treated Routes),141.32305982905984,436,436,1,10000,1,0,0,1,20.72368355287236,32.75024396676177,0.5388614927514299,166,23660,73.98140321217245,17504
13342-13244,Control (Never-Treated Routes),259.428085106383,557,557,1,10000,0,0,0,0,11.433136750277363,9.117250454250188,0.5388614927514299,52,2600,42.34615384615385,1101
13342-13487,Control (Never-Treated Routes),151.37102209373822,297,297,4,5750.311564304908,1,1,71.59365507931152,1,15.464460563660012,27.069974306192456,0.8132099152480008,736,105988,69.88998754575991,74075
13342-13495,Control (Never-Treated Routes),148.69222415747907,903,903,2,5319.725194873827,0,0,0,2,13.040996282049939,24.25102971846424,0.5388614927514299,92,11622,74.8580278781621,8700
13342-13930,Control (Never-Treated Routes),125.20758230602488,67,67,2,8373.493532209683,0,0,0,0,18.20597227628745,26.877247430395034,7.022879757591611,1036,51861,85.7233759472436,44457
13342-14747,Control (Never-Treated Routes),226.01679999999996,1694,1694,1,10000,0,0,0,1,14.714909325528197,27.511899283681622,0.5388614927514299,92,13156,81.9474004256613,10781
13342-14771,Control (Never-Treated Routes),190.0135632183908,1845,1845,1,10000,0,0,0,1,15.388471737870415,22.930319106028517,0.53886149275143,93,13293,87.46708794102159,11627
13342-15016,Control (Never-Treated Routes),137.86155452436196,317,317,1,10000,1,0,0,1,12.97349762397157,29.20272053972027,0.5388614927514299,162,22986,68.1371269468372,15662
13342-15304,Treated (Future Entry Routes),167.12893175074183,1075,1075,1,10000,0,0,0,1,15.544183598166315,33.75576982961167,0.5388614927514299,133,19045,85.31373063796272,16248
13344-13930,Control (Never-Treated Routes),103.81411764705882,118,118,1,10000,1,0,0,0,15.34845821042641,24.55049537025372,8.231169185059121,168,8400,44.511904761904766,3739
13360-10397,Control (Never-Treated Routes),187.247247706422,442,442,1,10000,1,1,100,0,13.233356530497144,13.424942761942493,0.5388614927514299,350,52072,82.29566753725611,42853
13367-10397,Control (Never-Treated Routes),245.91437762437266,633,633,2,5205.567636685435,1,1,39.861764535052565,0,20.759545035467433,28.23945094250626,1.6624569983694077,266,23362,73.69660131838027,17217
13367-11292,Control (Never-Treated Routes),268.6046948424069,752,752,2,5104.275005952332,0,0,0,0,24.666697544322027,27.96453220475775,3.947952401842339,85,4250,82.11764705882352,3490
13367-11298,Control (Never-Treated Routes),272.19136054421773,691,691,1,10000,1,0,0,0,15.601638113383363,31.676949694983907,7.052271454437253,244,11616,76.69593663911846,8909
13367-11433,Control (Never-Treated Routes),247.7433654685573,373,373,2,8150.856081387257,1,0,0,0,6.18507273375697,10.82091591630491,0.5388614927514299,298,14899,73.57540774548627,10962
13367-13487,Control (Never-Treated Routes),201.70761363636365,274,274,1,10000,1,0,0,0,10.52458360797915,14.753363974317846,1.5859819115995977,190,9500,76.41052631578947,7259
13367-13930,Control (Never-Treated Routes),161.266605711304,139,139,2,6741.398507847376,0,0,0,0,18.66263557515191,27.38866473361244,3.4290349031560545,168,8496,82.70951035781545,7027
13377-10397,Control (Never-Treated Routes),250.71831168831164,448,448,1,10000,1,0,0,0,15.82543361139991,24.550822795735794,1.1358764181245644,337,16850,82.79525222551929,13951
13377-11298,Control (Never-Treated Routes),180.15021739130435,293,293,1,10000,1,0,0,0,13.676363071446634,20.839254623020125,6.645731721759063,247,12012,80.13653013653014,9626
13377-12266,Control (Never-Treated Routes),253.47653846153844,262,262,1,10000,1,0,0,0,12.872313446596918,13.987301038586486,2.4436233975133352,206,8025,82.11838006230529,6590
13422-10397,Control (Never-Treated Routes),220.38766561522377,302,302,2,6278.2940015123695,1,1,24.718643217655725,0,13.421405095025937,17.457614258451986,0.8405206179399669,667,43711,72.9770538308435,31899
13422-11298,Control (Never-Treated Routes),227.30369426751597,539,539,1,10000,1,0,0,0,12.436576979919515,18.34898826771877,7.461938415828354,243,12071,72.62861403363434,8767
13422-12266,Control (Never-Treated Routes),385.20410112359554,427,427,1,10000,1,0,0,0,16.20954120562569,18.99364579311721,2.262999423785913,402,19931,75.01379760172595,14951
13422-13930,Control (Never-Treated Routes),320.19385964912277,779,779,1,10000,1,0,0,0,22.193894832774575,36.06262392136279,2.712774536229691,91,4550,58.175824175824175,2647
13424-14771,Control (Never-Treated Routes),107.16666666666667,78,78,1,10000,1,0,0,0,13.02610169583216,17.30814659123512,6.720679674569611,259,7770,36.37065637065637,2826
13433-13487,Control (Never-Treated Routes),282.8559907614903,449,449,2,5334.3104981462375,1,1,37.07114664507641,0,10.672276022438487,15.147090821386143,1.3221513099838058,381,25871,76.38668779714739,19762
13459-11433,Control (Never-Treated Routes),242.99690476190477,349,349,1,10000,1,0,0,0,9.668008098441394,11.506388754973853,2.977885882995333,163,8150,78.83435582822086,6425
13459-13930,Control (Never-Treated Routes),192.11818181818182,303,303,1,10000,1,0,0,0,13.757260313751928,13.767444500333903,4.414830484999492,124,6085,63.023829087921115,3835
13476-11292,Control (Never-Treated Routes),289.52279999999996,959,959,1,10000,1,0,0,0,8.868030798499579,12.893365853767369,2.786052503987385,88,4400,82.27272727272728,3620
13476-12892,Control (Never-Treated Routes),177.1823569023569,266,266,1,10000,1,0,0,0,8.770537005669993,15.394880034889402,2.048295455015581,522,26100,75.01532567049809,19579
13476-14107,Control (Never-Treated Routes),171.88162436548228,598,598,1,10000,1,0,0,0,7.267620531556324,8.700939054806259,1.73886149275143,247,12350,80.91497975708502,9993
13485-10397,Control (Never-Treated Routes),253.91357595802918,707,707,2,5001.359760740499,1,1,50.82454858574261,0,16.205612711815824,17.80114468501942,1.7107364927514301,257,24250,79.01855670103093,19162
13485-11193,Control (Never-Treated Routes),239.6990322580645,373,373,1,10000,0,0,0,0,3.890460248696749,6.904394816737017,0.5388614927514299,73,3650,69.58904109589041,2540
13485-11298,Control (Never-Treated Routes),280.65900473933647,821,821,1,10000,1,0,0,0,15.216758441943767,26.85922803775678,6.285987929533039,329,16420,81.47381242387333,13378
13485-11433,Control (Never-Treated Routes),278.54478447749534,311,311,3,4643.680107916071,1,1,62.88347471139741,0,10.536577450444069,15.29516980012619,0.9774579839795001,456,42857,73.16891056303521,31358
13485-11618,Control (Never-Treated Routes),316.93,799,799,1,10000,1,0,0,0,26.15517200668761,34.06383165083138,3.66386149275143,94,4700,75.80851063829788,3563
13485-12953,Control (Never-Treated Routes),277.2429545454545,812,812,1,10000,0,0,0,0,18.88954700668762,26.091609428609164,0.5388614927514299,150,9750,73.61025641025641,7177
13485-13487,Control (Never-Treated Routes),233.51666176748375,228,228,4,5648.372399276381,1,1,73.23624913903375,0,9.352140539917063,11.822968309593977,2.7832505201828517,396,42451,71.82162964358908,30489
13485-13930,Control (Never-Treated Routes),154.4857514597614,108,108,2,5345.206323315559,0,0,0,0,13.761176723116497,19.301005548077224,3.8961756414324844,406,21628,78.92084335121139,17069
